FirsrName,LastName,EmailId,MobileNumber,CCGId,AddressLine1,AddressLine2,City,State,Country,ZipCode,UserType
FN67,LN67,FN1@Millionlights.org,9000000066,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100066,MillionLight
FN68,LN68,FN2@Millionlights.org,9000000067,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100067,MillionLight
FN69,LN69,FN1@Millionlights.org,9000000068,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100068,MillionLight
FN70,LN70,FN2@Millionlights.org,9000000069,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100069,MillionLight
FN71,LN71,FN1@Millionlights.org,9000000070,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100070,MillionLight
FN72,LN72,FN2@Millionlights.org,9000000071,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100071,MillionLight
FN73,LN73,FN1@Millionlights.org,9000000072,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100072,MillionLight
FN74,LN74,FN2@Millionlights.org,9000000073,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100073,MillionLight
FN75,LN75,FN1@Millionlights.org,9000000074,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100074,MillionLight
FN76,LN76,FN2@Millionlights.org,9000000075,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100075,MillionLight
FN77,LN77,FN1@Millionlights.org,9000000076,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100076,MillionLight
FN78,LN78,FN2@Millionlights.org,9000000077,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100077,MillionLight
FN79,LN79,FN1@Millionlights.org,9000000078,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100078,MillionLight
FN80,LN80,FN2@Millionlights.org,9000000079,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100079,MillionLight
FN81,LN81,FN1@Millionlights.org,9000000080,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100080,MillionLight
FN82,LN82,FN2@Millionlights.org,9000000081,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100081,MillionLight
FN83,LN83,FN1@Millionlights.org,9000000082,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100082,MillionLight
FN84,LN84,FN2@Millionlights.org,9000000083,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100083,MillionLight
FN85,LN85,FN1@Millionlights.org,9000000084,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100084,MillionLight
FN86,LN86,FN2@Millionlights.org,9000000085,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100085,MillionLight
FN87,LN87,FN1@Millionlights.org,9000000086,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100086,MillionLight
FN88,LN88,FN2@Millionlights.org,9000000087,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100087,MillionLight
FN89,LN89,FN1@Millionlights.org,9000000088,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100088,MillionLight
FN90,LN90,FN2@Millionlights.org,9000000089,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100089,MillionLight
FN91,LN91,FN1@Millionlights.org,9000000090,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100090,MillionLight
FN92,LN92,FN2@Millionlights.org,9000000091,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100091,MillionLight
FN93,LN93,FN1@Millionlights.org,9000000092,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100092,MillionLight
FN94,LN94,FN2@Millionlights.org,9000000093,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100093,MillionLight
FN95,LN95,FN1@Millionlights.org,9000000094,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100094,MillionLight
FN96,LN96,FN2@Millionlights.org,9000000095,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100095,MillionLight
FN97,LN97,FN1@Millionlights.org,9000000096,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100096,MillionLight
FN98,LN98,FN2@Millionlights.org,9000000097,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100097,MillionLight
FN99,LN99,FN1@Millionlights.org,9000000098,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100098,MillionLight
FN100,LN100,FN2@Millionlights.org,9000000099,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100099,MillionLight
FN101,LN101,FN1@Millionlights.org,9000000100,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100100,MillionLight
FN102,LN102,FN2@Millionlights.org,9000000101,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100101,MillionLight
FN103,LN103,FN1@Millionlights.org,9000000102,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100102,MillionLight
FN104,LN104,FN2@Millionlights.org,9000000103,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100103,MillionLight
FN105,LN105,FN1@Millionlights.org,9000000104,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100104,MillionLight
FN106,LN106,FN2@Millionlights.org,9000000105,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100105,MillionLight
FN107,LN107,FN1@Millionlights.org,9000000106,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100106,MillionLight
FN108,LN108,FN2@Millionlights.org,9000000107,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100107,MillionLight
FN109,LN109,FN1@Millionlights.org,9000000108,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100108,MillionLight
FN110,LN110,FN2@Millionlights.org,9000000109,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100109,MillionLight
FN111,LN111,FN1@Millionlights.org,9000000110,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100110,MillionLight
FN112,LN112,FN2@Millionlights.org,9000000111,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100111,MillionLight
FN113,LN113,FN1@Millionlights.org,9000000112,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100112,MillionLight
FN114,LN114,FN2@Millionlights.org,9000000113,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100113,MillionLight
FN115,LN115,FN1@Millionlights.org,9000000114,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100114,MillionLight
FN116,LN116,FN2@Millionlights.org,9000000115,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100115,MillionLight
FN117,LN117,FN1@Millionlights.org,9000000116,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100116,MillionLight
FN118,LN118,FN2@Millionlights.org,9000000117,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100117,MillionLight
FN119,LN119,FN1@Millionlights.org,9000000118,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100118,MillionLight
FN120,LN120,FN2@Millionlights.org,9000000119,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100119,MillionLight
FN121,LN121,FN1@Millionlights.org,9000000120,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100120,MillionLight
FN122,LN122,FN2@Millionlights.org,9000000121,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100121,MillionLight
FN123,LN123,FN1@Millionlights.org,9000000122,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100122,MillionLight
FN124,LN124,FN2@Millionlights.org,9000000123,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100123,MillionLight
FN125,LN125,FN1@Millionlights.org,9000000124,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100124,MillionLight
FN126,LN126,FN2@Millionlights.org,9000000125,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100125,MillionLight
FN127,LN127,FN1@Millionlights.org,9000000126,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100126,MillionLight
FN128,LN128,FN2@Millionlights.org,9000000127,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100127,MillionLight
FN129,LN129,FN1@Millionlights.org,9000000128,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100128,MillionLight
FN130,LN130,FN2@Millionlights.org,9000000129,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100129,MillionLight
FN131,LN131,FN1@Millionlights.org,9000000130,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100130,MillionLight
FN132,LN132,FN2@Millionlights.org,9000000131,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100131,MillionLight
FN133,LN133,FN1@Millionlights.org,9000000132,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100132,MillionLight
FN134,LN134,FN2@Millionlights.org,9000000133,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100133,MillionLight
FN135,LN135,FN1@Millionlights.org,9000000134,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100134,MillionLight
FN136,LN136,FN2@Millionlights.org,9000000135,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100135,MillionLight
FN137,LN137,FN1@Millionlights.org,9000000136,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100136,MillionLight
FN138,LN138,FN2@Millionlights.org,9000000137,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100137,MillionLight
FN139,LN139,FN1@Millionlights.org,9000000138,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100138,MillionLight
FN140,LN140,FN2@Millionlights.org,9000000139,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100139,MillionLight
FN141,LN141,FN1@Millionlights.org,9000000140,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100140,MillionLight
FN142,LN142,FN2@Millionlights.org,9000000141,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100141,MillionLight
FN143,LN143,FN1@Millionlights.org,9000000142,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100142,MillionLight
FN144,LN144,FN2@Millionlights.org,9000000143,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100143,MillionLight
FN145,LN145,FN1@Millionlights.org,9000000144,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100144,MillionLight
FN146,LN146,FN2@Millionlights.org,9000000145,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100145,MillionLight
FN147,LN147,FN1@Millionlights.org,9000000146,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100146,MillionLight
FN148,LN148,FN2@Millionlights.org,9000000147,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100147,MillionLight
FN149,LN149,FN1@Millionlights.org,9000000148,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100148,MillionLight
FN150,LN150,FN2@Millionlights.org,9000000149,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100149,MillionLight
FN151,LN151,FN1@Millionlights.org,9000000150,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100150,MillionLight
FN152,LN152,FN2@Millionlights.org,9000000151,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100151,MillionLight
FN153,LN153,FN1@Millionlights.org,9000000152,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100152,MillionLight
FN154,LN154,FN2@Millionlights.org,9000000153,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100153,MillionLight
FN155,LN155,FN1@Millionlights.org,9000000154,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100154,MillionLight
FN156,LN156,FN2@Millionlights.org,9000000155,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100155,MillionLight
FN157,LN157,FN1@Millionlights.org,9000000156,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100156,MillionLight
FN158,LN158,FN2@Millionlights.org,9000000157,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100157,MillionLight
FN159,LN159,FN1@Millionlights.org,9000000158,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100158,MillionLight
FN160,LN160,FN2@Millionlights.org,9000000159,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100159,MillionLight
FN161,LN161,FN1@Millionlights.org,9000000160,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100160,MillionLight
FN162,LN162,FN2@Millionlights.org,9000000161,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100161,MillionLight
FN163,LN163,FN1@Millionlights.org,9000000162,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100162,MillionLight
FN164,LN164,FN2@Millionlights.org,9000000163,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100163,MillionLight
FN165,LN165,FN1@Millionlights.org,9000000164,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100164,MillionLight
FN166,LN166,FN2@Millionlights.org,9000000165,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100165,MillionLight
FN167,LN167,FN1@Millionlights.org,9000000166,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100166,MillionLight
FN168,LN168,FN2@Millionlights.org,9000000167,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100167,MillionLight
FN169,LN169,FN1@Millionlights.org,9000000168,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100168,MillionLight
FN170,LN170,FN2@Millionlights.org,9000000169,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100169,MillionLight
FN171,LN171,FN1@Millionlights.org,9000000170,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100170,MillionLight
FN172,LN172,FN2@Millionlights.org,9000000171,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100171,MillionLight
FN173,LN173,FN1@Millionlights.org,9000000172,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100172,MillionLight
FN174,LN174,FN2@Millionlights.org,9000000173,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100173,MillionLight
FN175,LN175,FN1@Millionlights.org,9000000174,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100174,MillionLight
FN176,LN176,FN2@Millionlights.org,9000000175,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100175,MillionLight
FN177,LN177,FN1@Millionlights.org,9000000176,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100176,MillionLight
FN178,LN178,FN2@Millionlights.org,9000000177,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100177,MillionLight
FN179,LN179,FN1@Millionlights.org,9000000178,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100178,MillionLight
FN180,LN180,FN2@Millionlights.org,9000000179,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100179,MillionLight
FN181,LN181,FN1@Millionlights.org,9000000180,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100180,MillionLight
FN182,LN182,FN2@Millionlights.org,9000000181,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100181,MillionLight
FN183,LN183,FN1@Millionlights.org,9000000182,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100182,MillionLight
FN184,LN184,FN2@Millionlights.org,9000000183,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100183,MillionLight
FN185,LN185,FN1@Millionlights.org,9000000184,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100184,MillionLight
FN186,LN186,FN2@Millionlights.org,9000000185,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100185,MillionLight
FN187,LN187,FN1@Millionlights.org,9000000186,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100186,MillionLight
FN188,LN188,FN2@Millionlights.org,9000000187,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100187,MillionLight
FN189,LN189,FN1@Millionlights.org,9000000188,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100188,MillionLight
FN190,LN190,FN2@Millionlights.org,9000000189,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100189,MillionLight
FN191,LN191,FN1@Millionlights.org,9000000190,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100190,MillionLight
FN192,LN192,FN2@Millionlights.org,9000000191,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100191,MillionLight
FN193,LN193,FN1@Millionlights.org,9000000192,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100192,MillionLight
FN194,LN194,FN2@Millionlights.org,9000000193,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100193,MillionLight
FN195,LN195,FN1@Millionlights.org,9000000194,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100194,MillionLight
FN196,LN196,FN2@Millionlights.org,9000000195,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100195,MillionLight
FN197,LN197,FN1@Millionlights.org,9000000196,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100196,MillionLight
FN198,LN198,FN2@Millionlights.org,9000000197,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100197,MillionLight
FN199,LN199,FN1@Millionlights.org,9000000198,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100198,MillionLight
FN200,LN200,FN2@Millionlights.org,9000000199,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100199,MillionLight
FN201,LN201,FN1@Millionlights.org,9000000200,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100200,MillionLight
FN202,LN202,FN2@Millionlights.org,9000000201,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100201,MillionLight
FN203,LN203,FN1@Millionlights.org,9000000202,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100202,MillionLight
FN204,LN204,FN2@Millionlights.org,9000000203,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100203,MillionLight
FN205,LN205,FN1@Millionlights.org,9000000204,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100204,MillionLight
FN206,LN206,FN2@Millionlights.org,9000000205,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100205,MillionLight
FN207,LN207,FN1@Millionlights.org,9000000206,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100206,MillionLight
FN208,LN208,FN2@Millionlights.org,9000000207,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100207,MillionLight
FN209,LN209,FN1@Millionlights.org,9000000208,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100208,MillionLight
FN210,LN210,FN2@Millionlights.org,9000000209,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100209,MillionLight
FN211,LN211,FN1@Millionlights.org,9000000210,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100210,MillionLight
FN212,LN212,FN2@Millionlights.org,9000000211,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100211,MillionLight
FN213,LN213,FN1@Millionlights.org,9000000212,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100212,MillionLight
FN214,LN214,FN2@Millionlights.org,9000000213,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100213,MillionLight
FN215,LN215,FN1@Millionlights.org,9000000214,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100214,MillionLight
FN216,LN216,FN2@Millionlights.org,9000000215,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100215,MillionLight
FN217,LN217,FN1@Millionlights.org,9000000216,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100216,MillionLight
FN218,LN218,FN2@Millionlights.org,9000000217,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100217,MillionLight
FN219,LN219,FN1@Millionlights.org,9000000218,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100218,MillionLight
FN220,LN220,FN2@Millionlights.org,9000000219,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100219,MillionLight
FN221,LN221,FN1@Millionlights.org,9000000220,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100220,MillionLight
FN222,LN222,FN2@Millionlights.org,9000000221,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100221,MillionLight
FN223,LN223,FN1@Millionlights.org,9000000222,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100222,MillionLight
FN224,LN224,FN2@Millionlights.org,9000000223,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100223,MillionLight
FN225,LN225,FN1@Millionlights.org,9000000224,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100224,MillionLight
FN226,LN226,FN2@Millionlights.org,9000000225,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100225,MillionLight
FN227,LN227,FN1@Millionlights.org,9000000226,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100226,MillionLight
FN228,LN228,FN2@Millionlights.org,9000000227,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100227,MillionLight
FN229,LN229,FN1@Millionlights.org,9000000228,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100228,MillionLight
FN230,LN230,FN2@Millionlights.org,9000000229,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100229,MillionLight
FN231,LN231,FN1@Millionlights.org,9000000230,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100230,MillionLight
FN232,LN232,FN2@Millionlights.org,9000000231,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100231,MillionLight
FN233,LN233,FN1@Millionlights.org,9000000232,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100232,MillionLight
FN234,LN234,FN2@Millionlights.org,9000000233,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100233,MillionLight
FN235,LN235,FN1@Millionlights.org,9000000234,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100234,MillionLight
FN236,LN236,FN2@Millionlights.org,9000000235,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100235,MillionLight
FN237,LN237,FN1@Millionlights.org,9000000236,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100236,MillionLight
FN238,LN238,FN2@Millionlights.org,9000000237,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100237,MillionLight
FN239,LN239,FN1@Millionlights.org,9000000238,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100238,MillionLight
FN240,LN240,FN2@Millionlights.org,9000000239,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100239,MillionLight
FN241,LN241,FN1@Millionlights.org,9000000240,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100240,MillionLight
FN242,LN242,FN2@Millionlights.org,9000000241,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100241,MillionLight
FN243,LN243,FN1@Millionlights.org,9000000242,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100242,MillionLight
FN244,LN244,FN2@Millionlights.org,9000000243,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100243,MillionLight
FN245,LN245,FN1@Millionlights.org,9000000244,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100244,MillionLight
FN246,LN246,FN2@Millionlights.org,9000000245,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100245,MillionLight
FN247,LN247,FN1@Millionlights.org,9000000246,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100246,MillionLight
FN248,LN248,FN2@Millionlights.org,9000000247,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100247,MillionLight
FN249,LN249,FN1@Millionlights.org,9000000248,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100248,MillionLight
FN250,LN250,FN2@Millionlights.org,9000000249,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100249,MillionLight
FN251,LN251,FN1@Millionlights.org,9000000250,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100250,MillionLight
FN252,LN252,FN2@Millionlights.org,9000000251,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100251,MillionLight
FN253,LN253,FN1@Millionlights.org,9000000252,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100252,MillionLight
FN254,LN254,FN2@Millionlights.org,9000000253,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100253,MillionLight
FN255,LN255,FN1@Millionlights.org,9000000254,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100254,MillionLight
FN256,LN256,FN2@Millionlights.org,9000000255,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100255,MillionLight
FN257,LN257,FN1@Millionlights.org,9000000256,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100256,MillionLight
FN258,LN258,FN2@Millionlights.org,9000000257,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100257,MillionLight
FN259,LN259,FN1@Millionlights.org,9000000258,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100258,MillionLight
FN260,LN260,FN2@Millionlights.org,9000000259,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100259,MillionLight
FN261,LN261,FN1@Millionlights.org,9000000260,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100260,MillionLight
FN262,LN262,FN2@Millionlights.org,9000000261,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100261,MillionLight
FN263,LN263,FN1@Millionlights.org,9000000262,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100262,MillionLight
FN264,LN264,FN2@Millionlights.org,9000000263,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100263,MillionLight
FN265,LN265,FN1@Millionlights.org,9000000264,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100264,MillionLight
FN266,LN266,FN2@Millionlights.org,9000000265,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100265,MillionLight
FN267,LN267,FN1@Millionlights.org,9000000266,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100266,MillionLight
FN268,LN268,FN2@Millionlights.org,9000000267,,Kalyani Nagar,Viman Nagar,Aurgangabad,Maharashra,India,100267,MillionLight
